COMMODITY,COUNTRY,UNIT,QUANTITY,VALUE(US$ million)
OTHER MISC. ENGINEERING ITEMS,NICARAGUA,N .A,NA,0.63
OTHER MISC. ENGINEERING ITEMS,NIGER,N .A,NA,0.13
OTHER MISC. ENGINEERING ITEMS,NIGERIA,N .A,NA,16.22
OTHER MISC. ENGINEERING ITEMS,NORFOLK IS,N .A,NA,0.01
OTHER MISC. ENGINEERING ITEMS,NORWAY,N .A,NA,1.41
OTHER MISC. ENGINEERING ITEMS,OMAN,N .A,NA,16.48
OTHER MISC. ENGINEERING ITEMS,PAKISTAN IR,N .A,NA,0.94
OTHER MISC. ENGINEERING ITEMS,PANAMA REPUBLIC,N .A,NA,0.66
OTHER MISC. ENGINEERING ITEMS,PAPUA N GNA,N .A,NA,0.15
OTHER MISC. ENGINEERING ITEMS,PARAGUAY,N .A,NA,0.06
OTHER MISC. ENGINEERING ITEMS,PERU,N .A,NA,2.49
OTHER MISC. ENGINEERING ITEMS,PHILIPPINES,N .A,NA,12.28
OTHER MISC. ENGINEERING ITEMS,POLAND,N .A,NA,23.59
OTHER MISC. ENGINEERING ITEMS,PORTUGAL,N .A,NA,1.47
OTHER MISC. ENGINEERING ITEMS,PUERTO RICO,N .A,NA,0.14
OTHER MISC. ENGINEERING ITEMS,QATAR,N .A,NA,6.21
OTHER MISC. ENGINEERING ITEMS,REUNION,N .A,NA,0.24
OTHER MISC. ENGINEERING ITEMS,ROMANIA,N .A,NA,7.35
OTHER MISC. ENGINEERING ITEMS,RUSSIA,N .A,NA,44.41
OTHER MISC. ENGINEERING ITEMS,RWANDA,N .A,NA,0.84
OTHER MISC. ENGINEERING ITEMS,SAHARWI A.DM RP,N .A,NA,0
OTHER MISC. ENGINEERING ITEMS,SAN MARINO,N .A,NA,0.01
OTHER MISC. ENGINEERING ITEMS,SAUDI ARAB,N .A,NA,18.74
OTHER MISC. ENGINEERING ITEMS,SENEGAL,N .A,NA,1.41
OTHER MISC. ENGINEERING ITEMS,SERBIA,N .A,NA,2.82
OTHER MISC. ENGINEERING ITEMS,SEYCHELLES,N .A,NA,0.21
OTHER MISC. ENGINEERING ITEMS,SIERRA LEONE,N .A,NA,0.14
OTHER MISC. ENGINEERING ITEMS,SINGAPORE,N .A,NA,29.37
OTHER MISC. ENGINEERING ITEMS,SLOVAK REP,N .A,NA,5.59
OTHER MISC. ENGINEERING ITEMS,SLOVENIA,N .A,NA,1.03
OTHER MISC. ENGINEERING ITEMS,SOMALIA,N .A,NA,0.58
OTHER MISC. ENGINEERING ITEMS,SOUTH AFRICA,N .A,NA,20.83
OTHER MISC. ENGINEERING ITEMS,SOUTH SUDAN,N .A,NA,0.02
OTHER MISC. ENGINEERING ITEMS,SPAIN,N .A,NA,35.14
OTHER MISC. ENGINEERING ITEMS,SRI LANKA DSR,N .A,NA,16.72
OTHER MISC. ENGINEERING ITEMS,ST KITT N A,N .A,NA,0
OTHER MISC. ENGINEERING ITEMS,ST LUCIA,N .A,NA,0.02
OTHER MISC. ENGINEERING ITEMS,SUDAN,N .A,NA,2.67
OTHER MISC. ENGINEERING ITEMS,SURINAME,N .A,NA,0.14
OTHER MISC. ENGINEERING ITEMS,SWAZILAND,N .A,NA,0.06
OTHER MISC. ENGINEERING ITEMS,SWEDEN,N .A,NA,31.57
OTHER MISC. ENGINEERING ITEMS,SWITZERLAND,N .A,NA,31.33
OTHER MISC. ENGINEERING ITEMS,SYRIA,N .A,NA,0.56
OTHER MISC. ENGINEERING ITEMS,TAIWAN,N .A,NA,4.95
OTHER MISC. ENGINEERING ITEMS,TAJIKISTAN,N .A,NA,0.01
OTHER MISC. ENGINEERING ITEMS,TANZANIA REP,N .A,NA,4.34
OTHER MISC. ENGINEERING ITEMS,THAILAND,N .A,NA,32.68
OTHER MISC. ENGINEERING ITEMS,TIMOR-LESTE,N .A,NA,0.01
OTHER MISC. ENGINEERING ITEMS,TOGO,N .A,NA,0.23
OTHER MISC. ENGINEERING ITEMS,TONGA,N .A,NA,0
OTHER MISC. ENGINEERING ITEMS,TRINIDAD,N .A,NA,0.18
OTHER MISC. ENGINEERING ITEMS,TUNISIA,N .A,NA,2.34
OTHER MISC. ENGINEERING ITEMS,TURKEY,N .A,NA,69.19
OTHER MISC. ENGINEERING ITEMS,TURKMENISTAN,N .A,NA,0.22
OTHER MISC. ENGINEERING ITEMS,U ARAB EMTS,N .A,NA,121.05
OTHER MISC. ENGINEERING ITEMS,U K,N .A,NA,125.81
OTHER MISC. ENGINEERING ITEMS,U S A,N .A,NA,646.53
OTHER MISC. ENGINEERING ITEMS,UGANDA,N .A,NA,5.91
OTHER MISC. ENGINEERING ITEMS,UKRAINE,N .A,NA,0.66
OTHER MISC. ENGINEERING ITEMS,UNSPECIFIED,N .A,NA,0.01
OTHER MISC. ENGINEERING ITEMS,URUGUAY,N .A,NA,0.32
OTHER MISC. ENGINEERING ITEMS,UZBEKISTAN,N .A,NA,4.15
OTHER MISC. ENGINEERING ITEMS,VANUATU REP,N .A,NA,0
OTHER MISC. ENGINEERING ITEMS,VENEZUELA,N .A,NA,0.11
OTHER MISC. ENGINEERING ITEMS,VIETNAM SOC REP,N .A,NA,11.56
OTHER MISC. ENGINEERING ITEMS,VIRGIN IS US,N .A,NA,0.13
OTHER MISC. ENGINEERING ITEMS,YEMEN REPUBLC,N .A,NA,0.85
OTHER MISC. ENGINEERING ITEMS,ZAMBIA,N .A,NA,2.27
OTHER MISC. ENGINEERING ITEMS,ZIMBABWE,N .A,NA,0.33
PRIME MICA AND MICA PRODUCTS,AFGHANISTAN,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,ANGOLA,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,ARGENTINA,N .A,NA,0.01
PRIME MICA AND MICA PRODUCTS,AUSTRALIA,N .A,NA,0.17
PRIME MICA AND MICA PRODUCTS,AUSTRIA,N .A,NA,0.03
PRIME MICA AND MICA PRODUCTS,BAHARAIN IS,N .A,NA,0.09
PRIME MICA AND MICA PRODUCTS,BANGLADESH PR,N .A,NA,0.27
PRIME MICA AND MICA PRODUCTS,BELARUS,N .A,NA,0.01
PRIME MICA AND MICA PRODUCTS,BELGIUM,N .A,NA,0.03
PRIME MICA AND MICA PRODUCTS,BHUTAN,N .A,NA,0.01
PRIME MICA AND MICA PRODUCTS,BRAZIL,N .A,NA,0.24
PRIME MICA AND MICA PRODUCTS,BURKINA FASO,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,BURUNDI,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,CAMEROON,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,CANADA,N .A,NA,0.05
PRIME MICA AND MICA PRODUCTS,CHAD,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,CHINA P RP,N .A,NA,2.01
PRIME MICA AND MICA PRODUCTS,CONGO D. REP.,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,CONGO P REP,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,COSTA RICA,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,COTE D' IVOIRE,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,CROATIA,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,CZECH REPUBLIC,N .A,NA,0.07
PRIME MICA AND MICA PRODUCTS,DENMARK,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,DJIBOUTI,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,EGYPT A RP,N .A,NA,0.03
PRIME MICA AND MICA PRODUCTS,EL SALVADOR,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,EQUTL GUINEA,N .A,NA,0.01
PRIME MICA AND MICA PRODUCTS,ETHIOPIA,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,FIJI IS,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,FINLAND,N .A,NA,0.01
PRIME MICA AND MICA PRODUCTS,FRANCE,N .A,NA,0.13
PRIME MICA AND MICA PRODUCTS,GABON,N .A,NA,0.01
PRIME MICA AND MICA PRODUCTS,GAMBIA,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,GEORGIA,N .A,NA,0.02
PRIME MICA AND MICA PRODUCTS,GERMANY,N .A,NA,0.67
PRIME MICA AND MICA PRODUCTS,GHANA,N .A,NA,0.02
PRIME MICA AND MICA PRODUCTS,GREECE,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,GUATEMALA,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,GUINEA,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,GUYANA,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,HONG KONG,N .A,NA,0.36
PRIME MICA AND MICA PRODUCTS,HUNGARY,N .A,NA,0.17
PRIME MICA AND MICA PRODUCTS,ICELAND,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,INDONESIA,N .A,NA,0.01
PRIME MICA AND MICA PRODUCTS,IRAN,N .A,NA,0.11
PRIME MICA AND MICA PRODUCTS,IRAQ,N .A,NA,0.01
PRIME MICA AND MICA PRODUCTS,IRELAND,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,ISRAEL,N .A,NA,0.01
PRIME MICA AND MICA PRODUCTS,ITALY,N .A,NA,0.48
PRIME MICA AND MICA PRODUCTS,JAPAN,N .A,NA,1.33
PRIME MICA AND MICA PRODUCTS,JORDAN,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,KENYA,N .A,NA,0.02
PRIME MICA AND MICA PRODUCTS,KOREA DP RP,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,KOREA RP,N .A,NA,0.49
PRIME MICA AND MICA PRODUCTS,KUWAIT,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,LATVIA,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,LEBANON,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,LIBERIA,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,LITHUANIA,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,MADAGASCAR,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,MALAWI,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,MALAYSIA,N .A,NA,0.1
PRIME MICA AND MICA PRODUCTS,MALDIVES,N .A,NA,0.01
PRIME MICA AND MICA PRODUCTS,MALTA,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,MAURITIUS,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,MEXICO,N .A,NA,0.03
PRIME MICA AND MICA PRODUCTS,MOROCCO,N .A,NA,0.02
PRIME MICA AND MICA PRODUCTS,MOZAMBIQUE,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,MYANMAR,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,NEPAL,N .A,NA,0.06
PRIME MICA AND MICA PRODUCTS,NETHERLAND,N .A,NA,0.42
PRIME MICA AND MICA PRODUCTS,NEW ZEALAND,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,NIGERIA,N .A,NA,0.01
PRIME MICA AND MICA PRODUCTS,NORWAY,N .A,NA,0.01
PRIME MICA AND MICA PRODUCTS,OMAN,N .A,NA,0.07
PRIME MICA AND MICA PRODUCTS,PAKISTAN IR,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,PERU,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,PHILIPPINES,N .A,NA,0.01
PRIME MICA AND MICA PRODUCTS,POLAND,N .A,NA,0.18
PRIME MICA AND MICA PRODUCTS,PORTUGAL,N .A,NA,0.05
PRIME MICA AND MICA PRODUCTS,QATAR,N .A,NA,0.22
PRIME MICA AND MICA PRODUCTS,ROMANIA,N .A,NA,0.05
PRIME MICA AND MICA PRODUCTS,RUSSIA,N .A,NA,1.18
PRIME MICA AND MICA PRODUCTS,RWANDA,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,SAUDI ARAB,N .A,NA,2.73
PRIME MICA AND MICA PRODUCTS,SEYCHELLES,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,SIERRA LEONE,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,SINGAPORE,N .A,NA,0.03
PRIME MICA AND MICA PRODUCTS,SLOVAK REP,N .A,NA,0.01
PRIME MICA AND MICA PRODUCTS,SLOVENIA,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,SOMALIA,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,SOUTH AFRICA,N .A,NA,0.12
PRIME MICA AND MICA PRODUCTS,SPAIN,N .A,NA,0.33
PRIME MICA AND MICA PRODUCTS,SRI LANKA DSR,N .A,NA,0.04
PRIME MICA AND MICA PRODUCTS,SUDAN,N .A,NA,0.02
PRIME MICA AND MICA PRODUCTS,SWAZILAND,N .A,NA,0.03
PRIME MICA AND MICA PRODUCTS,SWEDEN,N .A,NA,0.03
PRIME MICA AND MICA PRODUCTS,SWITZERLAND,N .A,NA,0.13
PRIME MICA AND MICA PRODUCTS,SYRIA,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,TAIWAN,N .A,NA,0.27
PRIME MICA AND MICA PRODUCTS,TANZANIA REP,N .A,NA,0.01
PRIME MICA AND MICA PRODUCTS,THAILAND,N .A,NA,0.04
PRIME MICA AND MICA PRODUCTS,TRINIDAD,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,TURKEY,N .A,NA,1.59
PRIME MICA AND MICA PRODUCTS,U ARAB EMTS,N .A,NA,1.28
PRIME MICA AND MICA PRODUCTS,U K,N .A,NA,1.16
PRIME MICA AND MICA PRODUCTS,U S A,N .A,NA,3.42
PRIME MICA AND MICA PRODUCTS,UGANDA,N .A,NA,0.01
PRIME MICA AND MICA PRODUCTS,UKRAINE,N .A,NA,0.02
PRIME MICA AND MICA PRODUCTS,VIETNAM SOC REP,N .A,NA,0.17
PRIME MICA AND MICA PRODUCTS,YEMEN REPUBLC,N .A,NA,0
PRIME MICA AND MICA PRODUCTS,ZAMBIA,N .A,NA,0.02
PRIME MICA AND MICA PRODUCTS,ZIMBABWE,N .A,NA,0
PUMPS OF ALL TYPES,AFGHANISTAN,N .A,NA,0.4
PUMPS OF ALL TYPES,ALBANIA,N .A,NA,0.05
PUMPS OF ALL TYPES,ALGERIA,N .A,NA,6.43
PUMPS OF ALL TYPES,ANGOLA,N .A,NA,0.27
PUMPS OF ALL TYPES,ANTIGUA,N .A,NA,0
PUMPS OF ALL TYPES,ARGENTINA,N .A,NA,3.93
PUMPS OF ALL TYPES,ARMENIA,N .A,NA,0
PUMPS OF ALL TYPES,ARUBA,N .A,NA,0.01
PUMPS OF ALL TYPES,AUSTRALIA,N .A,NA,16.29
PUMPS OF ALL TYPES,AUSTRIA,N .A,NA,0.82
PUMPS OF ALL TYPES,AZERBAIJAN,N .A,NA,0.2
PUMPS OF ALL TYPES,BAHAMAS,N .A,NA,0
PUMPS OF ALL TYPES,BAHARAIN IS,N .A,NA,2.75
PUMPS OF ALL TYPES,BANGLADESH PR,N .A,NA,25.74
PUMPS OF ALL TYPES,BARBADOS,N .A,NA,0
PUMPS OF ALL TYPES,BELARUS,N .A,NA,0.15
PUMPS OF ALL TYPES,BELGIUM,N .A,NA,1.84
PUMPS OF ALL TYPES,BELIZE,N .A,NA,0
PUMPS OF ALL TYPES,BENIN,N .A,NA,0.11
PUMPS OF ALL TYPES,BHUTAN,N .A,NA,1.64
PUMPS OF ALL TYPES,BOLIVIA,N .A,NA,0.12
PUMPS OF ALL TYPES,BOSNIA-HRZGOVIN,N .A,NA,0.01
PUMPS OF ALL TYPES,BOTSWANA,N .A,NA,0.03
PUMPS OF ALL TYPES,BRAZIL,N .A,NA,15.79
PUMPS OF ALL TYPES,BRUNEI,N .A,NA,0.13
PUMPS OF ALL TYPES,BULGARIA,N .A,NA,0.08
PUMPS OF ALL TYPES,BURKINA FASO,N .A,NA,2.54
PUMPS OF ALL TYPES,BURUNDI,N .A,NA,0.12
PUMPS OF ALL TYPES,C AFRI REP,N .A,NA,0.08
PUMPS OF ALL TYPES,CAMBODIA,N .A,NA,0.94
PUMPS OF ALL TYPES,CAMEROON,N .A,NA,0.7
PUMPS OF ALL TYPES,CANADA,N .A,NA,8.91
PUMPS OF ALL TYPES,CAYMAN IS,N .A,NA,0
PUMPS OF ALL TYPES,CHAD,N .A,NA,0.35
PUMPS OF ALL TYPES,CHILE,N .A,NA,0.51
PUMPS OF ALL TYPES,CHINA P RP,N .A,NA,25.78
PUMPS OF ALL TYPES,COLOMBIA,N .A,NA,0.34
PUMPS OF ALL TYPES,COMOROS,N .A,NA,0.08
PUMPS OF ALL TYPES,CONGO D. REP.,N .A,NA,0.98
PUMPS OF ALL TYPES,CONGO P REP,N .A,NA,0.15
PUMPS OF ALL TYPES,COSTA RICA,N .A,NA,0.02
PUMPS OF ALL TYPES,COTE D' IVOIRE,N .A,NA,0.5
PUMPS OF ALL TYPES,CROATIA,N .A,NA,0.12
PUMPS OF ALL TYPES,CUBA,N .A,NA,0.04
PUMPS OF ALL TYPES,CYPRUS,N .A,NA,0.19
PUMPS OF ALL TYPES,CZECH REPUBLIC,N .A,NA,2.03
PUMPS OF ALL TYPES,DENMARK,N .A,NA,1.78
PUMPS OF ALL TYPES,DJIBOUTI,N .A,NA,0.32
PUMPS OF ALL TYPES,DOMINIC REP,N .A,NA,0.2
PUMPS OF ALL TYPES,DOMINICA,N .A,NA,0
PUMPS OF ALL TYPES,ECUADOR,N .A,NA,0.13
PUMPS OF ALL TYPES,EGYPT A RP,N .A,NA,11.19
PUMPS OF ALL TYPES,EL SALVADOR,N .A,NA,0.02
PUMPS OF ALL TYPES,EQUTL GUINEA,N .A,NA,0
PUMPS OF ALL TYPES,ERITREA,N .A,NA,0.06
PUMPS OF ALL TYPES,ESTONIA,N .A,NA,0.02
PUMPS OF ALL TYPES,ETHIOPIA,N .A,NA,3.22
PUMPS OF ALL TYPES,FIJI IS,N .A,NA,0.14
PUMPS OF ALL TYPES,FINLAND,N .A,NA,0.67
PUMPS OF ALL TYPES,FR POLYNESIA,N .A,NA,0
PUMPS OF ALL TYPES,FRANCE,N .A,NA,27.47
PUMPS OF ALL TYPES,GABON,N .A,NA,0.2
PUMPS OF ALL TYPES,GAMBIA,N .A,NA,0.05
PUMPS OF ALL TYPES,GEORGIA,N .A,NA,0.02
PUMPS OF ALL TYPES,GERMANY,N .A,NA,80.77
PUMPS OF ALL TYPES,GHANA,N .A,NA,1.97
PUMPS OF ALL TYPES,GIBRALTAR,N .A,NA,0.01
PUMPS OF ALL TYPES,GREECE,N .A,NA,0.3
PUMPS OF ALL TYPES,GRENADA,N .A,NA,0
PUMPS OF ALL TYPES,GUATEMALA,N .A,NA,0.14
PUMPS OF ALL TYPES,GUINEA,N .A,NA,0.75
PUMPS OF ALL TYPES,GUYANA,N .A,NA,0.1
PUMPS OF ALL TYPES,HAITI,N .A,NA,0.36
PUMPS OF ALL TYPES,HONDURAS,N .A,NA,0.23
PUMPS OF ALL TYPES,HONG KONG,N .A,NA,0.41
PUMPS OF ALL TYPES,HUNGARY,N .A,NA,1.09
PUMPS OF ALL TYPES,ICELAND,N .A,NA,0.18
PUMPS OF ALL TYPES,INDONESIA,N .A,NA,14.67
PUMPS OF ALL TYPES,IRAN,N .A,NA,3.3
PUMPS OF ALL TYPES,IRAQ,N .A,NA,8.75
PUMPS OF ALL TYPES,IRELAND,N .A,NA,0.08
PUMPS OF ALL TYPES,ISRAEL,N .A,NA,2.05
PUMPS OF ALL TYPES,ITALY,N .A,NA,22.85
PUMPS OF ALL TYPES,JAMAICA,N .A,NA,0.05
PUMPS OF ALL TYPES,JAPAN,N .A,NA,6.77
PUMPS OF ALL TYPES,JORDAN,N .A,NA,1.76
PUMPS OF ALL TYPES,KAZAKHSTAN,N .A,NA,0.01
PUMPS OF ALL TYPES,KENYA,N .A,NA,6.41
PUMPS OF ALL TYPES,KOREA DP RP,N .A,NA,0.08
PUMPS OF ALL TYPES,KOREA RP,N .A,NA,3.28
PUMPS OF ALL TYPES,KUWAIT,N .A,NA,32.05
PUMPS OF ALL TYPES,KYRGHYZSTAN,N .A,NA,0
PUMPS OF ALL TYPES,LAO PD RP,N .A,NA,0.67
PUMPS OF ALL TYPES,LATVIA,N .A,NA,0.02
PUMPS OF ALL TYPES,LEBANON,N .A,NA,0.59
PUMPS OF ALL TYPES,LIBERIA,N .A,NA,0.53
PUMPS OF ALL TYPES,LIBYA,N .A,NA,1.62
PUMPS OF ALL TYPES,LITHUANIA,N .A,NA,0.02
PUMPS OF ALL TYPES,LUXEMBOURG,N .A,NA,0
PUMPS OF ALL TYPES,MACEDONIA,N .A,NA,0.03
PUMPS OF ALL TYPES,MADAGASCAR,N .A,NA,0.3
PUMPS OF ALL TYPES,MALAWI,N .A,NA,0.95
PUMPS OF ALL TYPES,MALAYSIA,N .A,NA,43.53
PUMPS OF ALL TYPES,MALDIVES,N .A,NA,1.69
PUMPS OF ALL TYPES,MALI,N .A,NA,1.06
PUMPS OF ALL TYPES,MALTA,N .A,NA,0
PUMPS OF ALL TYPES,MAURITANIA,N .A,NA,0.14
PUMPS OF ALL TYPES,MAURITIUS,N .A,NA,0.54
PUMPS OF ALL TYPES,MEXICO,N .A,NA,5.44
PUMPS OF ALL TYPES,MONGOLIA,N .A,NA,0
PUMPS OF ALL TYPES,MONTSERRAT,N .A,NA,0.01
PUMPS OF ALL TYPES,MOROCCO,N .A,NA,5.38
PUMPS OF ALL TYPES,MOZAMBIQUE,N .A,NA,1.32
PUMPS OF ALL TYPES,MYANMAR,N .A,NA,0.98
PUMPS OF ALL TYPES,NAMIBIA,N .A,NA,0.12
PUMPS OF ALL TYPES,NAURU RP,N .A,NA,0.01
PUMPS OF ALL TYPES,NEPAL,N .A,NA,17.16
PUMPS OF ALL TYPES,NETHERLAND,N .A,NA,9.28
PUMPS OF ALL TYPES,NETHERLANDANTIL,N .A,NA,0.02
PUMPS OF ALL TYPES,NEW CALEDONIA,N .A,NA,0
PUMPS OF ALL TYPES,NEW ZEALAND,N .A,NA,0.37
PUMPS OF ALL TYPES,NICARAGUA,N .A,NA,0.15
PUMPS OF ALL TYPES,NIGER,N .A,NA,0.56
PUMPS OF ALL TYPES,NIGERIA,N .A,NA,13.84
PUMPS OF ALL TYPES,NORWAY,N .A,NA,0.63
PUMPS OF ALL TYPES,OMAN,N .A,NA,9
PUMPS OF ALL TYPES,PAKISTAN IR,N .A,NA,0.59
PUMPS OF ALL TYPES,PANAMA REPUBLIC,N .A,NA,0.26
PUMPS OF ALL TYPES,PAPUA N GNA,N .A,NA,0.31
PUMPS OF ALL TYPES,PARAGUAY,N .A,NA,0.15
PUMPS OF ALL TYPES,PERU,N .A,NA,0.38
PUMPS OF ALL TYPES,PHILIPPINES,N .A,NA,7.37
PUMPS OF ALL TYPES,POLAND,N .A,NA,1.1
PUMPS OF ALL TYPES,PORTUGAL,N .A,NA,1.71
PUMPS OF ALL TYPES,PUERTO RICO,N .A,NA,0.01
PUMPS OF ALL TYPES,QATAR,N .A,NA,6.11
PUMPS OF ALL TYPES,ROMANIA,N .A,NA,4.51
PUMPS OF ALL TYPES,RUSSIA,N .A,NA,12.56
PUMPS OF ALL TYPES,RWANDA,N .A,NA,0.47
PUMPS OF ALL TYPES,SAHARWI A.DM RP,N .A,NA,0
PUMPS OF ALL TYPES,SAUDI ARAB,N .A,NA,36.41
PUMPS OF ALL TYPES,SENEGAL,N .A,NA,2.65
PUMPS OF ALL TYPES,SERBIA,N .A,NA,0.03
PUMPS OF ALL TYPES,SEYCHELLES,N .A,NA,0.04
PUMPS OF ALL TYPES,SIERRA LEONE,N .A,NA,0.52
PUMPS OF ALL TYPES,SINGAPORE,N .A,NA,8.63
PUMPS OF ALL TYPES,SLOVAK REP,N .A,NA,0.82
PUMPS OF ALL TYPES,SLOVENIA,N .A,NA,0.07
PUMPS OF ALL TYPES,SOMALIA,N .A,NA,0.87
PUMPS OF ALL TYPES,SOUTH AFRICA,N .A,NA,9.49
PUMPS OF ALL TYPES,SPAIN,N .A,NA,19.33
PUMPS OF ALL TYPES,SRI LANKA DSR,N .A,NA,4.75
PUMPS OF ALL TYPES,ST HELENA,N .A,NA,0
PUMPS OF ALL TYPES,SUDAN,N .A,NA,11.75
PUMPS OF ALL TYPES,SURINAME,N .A,NA,0.09
PUMPS OF ALL TYPES,SWEDEN,N .A,NA,3.3
PUMPS OF ALL TYPES,SWITZERLAND,N .A,NA,1.64
PUMPS OF ALL TYPES,SYRIA,N .A,NA,0.38
PUMPS OF ALL TYPES,TAIWAN,N .A,NA,1.73
PUMPS OF ALL TYPES,TANZANIA REP,N .A,NA,4.22
PUMPS OF ALL TYPES,THAILAND,N .A,NA,19.98
PUMPS OF ALL TYPES,TOGO,N .A,NA,0.44
PUMPS OF ALL TYPES,TRINIDAD,N .A,NA,0.02
PUMPS OF ALL TYPES,TUNISIA,N .A,NA,1.37
PUMPS OF ALL TYPES,TURKEY,N .A,NA,22.09
PUMPS OF ALL TYPES,TURKMENISTAN,N .A,NA,0.05
PUMPS OF ALL TYPES,TURKS C IS,N .A,NA,0
PUMPS OF ALL TYPES,U ARAB EMTS,N .A,NA,36.96
PUMPS OF ALL TYPES,U K,N .A,NA,34.7
PUMPS OF ALL TYPES,U S A,N .A,NA,221.71
PUMPS OF ALL TYPES,UGANDA,N .A,NA,2.92
PUMPS OF ALL TYPES,UKRAINE,N .A,NA,0.43
PUMPS OF ALL TYPES,URUGUAY,N .A,NA,0.04
PUMPS OF ALL TYPES,UZBEKISTAN,N .A,NA,0.25
PUMPS OF ALL TYPES,VANUATU REP,N .A,NA,0
PUMPS OF ALL TYPES,VENEZUELA,N .A,NA,0.03
PUMPS OF ALL TYPES,VIETNAM SOC REP,N .A,NA,5.71
PUMPS OF ALL TYPES,YEMEN REPUBLC,N .A,NA,4.11
PUMPS OF ALL TYPES,ZAMBIA,N .A,NA,2.5
PUMPS OF ALL TYPES,ZIMBABWE,N .A,NA,0.43
"AIRCRAFT, SPACECRAFT AND PARTS",ALGERIA,N .A,NA,3.07
"AIRCRAFT, SPACECRAFT AND PARTS",ARGENTINA,N .A,NA,0.01
"AIRCRAFT, SPACECRAFT AND PARTS",AUSTRALIA,N .A,NA,0.84
"AIRCRAFT, SPACECRAFT AND PARTS",AUSTRIA,N .A,NA,16.15
"AIRCRAFT, SPACECRAFT AND PARTS",BAHARAIN IS,N .A,NA,7.66
"AIRCRAFT, SPACECRAFT AND PARTS",BANGLADESH PR,N .A,NA,0.14
"AIRCRAFT, SPACECRAFT AND PARTS",BELGIUM,N .A,NA,17.47
"AIRCRAFT, SPACECRAFT AND PARTS",BHUTAN,N .A,NA,0.02
"AIRCRAFT, SPACECRAFT AND PARTS",BRAZIL,N .A,NA,0.47
"AIRCRAFT, SPACECRAFT AND PARTS",BRUNEI,N .A,NA,0
"AIRCRAFT, SPACECRAFT AND PARTS",CANADA,N .A,NA,12.93
"AIRCRAFT, SPACECRAFT AND PARTS",CHINA P RP,N .A,NA,32.72
"AIRCRAFT, SPACECRAFT AND PARTS",CONGO D. REP.,N .A,NA,0
"AIRCRAFT, SPACECRAFT AND PARTS",CZECH REPUBLIC,N .A,NA,0.32
"AIRCRAFT, SPACECRAFT AND PARTS",DENMARK,N .A,NA,1.43
"AIRCRAFT, SPACECRAFT AND PARTS",ETHIOPIA,N .A,NA,0.01
"AIRCRAFT, SPACECRAFT AND PARTS",FINLAND,N .A,NA,0.07
"AIRCRAFT, SPACECRAFT AND PARTS",FRANCE,N .A,NA,250.01
"AIRCRAFT, SPACECRAFT AND PARTS",GERMANY,N .A,NA,264.35
"AIRCRAFT, SPACECRAFT AND PARTS",GREECE,N .A,NA,0.02
"AIRCRAFT, SPACECRAFT AND PARTS",GUINEA,N .A,NA,0
